Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Khosla Rachna,"SVP, Business Development",2022-11-09,Sale,292.90,387,"113,352","6,630",Nov 10 09:20 PM
Grygiel Nancy A.,SVP & CCO,2022-11-08,Sale,293.54,545,"159,977","13,009",Nov 08 06:38 PM
Williams R Sanders,Director,2022-08-22,Sale,249.96,200,"49,992","5,301",Aug 22 09:03 PM
ECKERT ROBERT,Director,2022-08-18,Sale,249.00,"6,600","1,643,378","21,184",Aug 19 06:16 PM
ECKERT ROBERT,Director,2022-08-10,Option Exercise,85.59,"20,000","1,711,800","34,575",Aug 12 05:38 PM
Williams R Sanders,Director,2022-05-23,Sale,250.0,600,"150,000","5,501",May 23 09:19 PM
Graham Jonathan P,"EVP, Gen. Counsel & Secy.",2022-05-10,Sale,241.81,"13,500","3,264,454","37,333",May 10 07:45 PM
