Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Smits Hanneke,Sr. Exec. Vice President,2022-11-09,Sale,42.29,"16,960","717,238","82,256",Nov 14 04:20 PM
McCarthy J Kevin,SEVP & General Counsel,2022-10-19,Sale,39.37,"20,000","787,314","108,686",Oct 21 04:32 PM
GIBBONS THOMAS P,Chief Executive Officer,2022-08-08,Sale,43.24,"134,000","5,794,240",0,Aug 10 04:10 PM
GIBBONS THOMAS P,Chief Executive Officer,2022-08-08,Sale,43.24,"105,062","4,542,944","221,018",Aug 10 04:10 PM
Engle Bridget E.,Sr. Exec. Vice President,2022-05-10,Sale,42.82,"44,135","1,889,772","101,886",May 12 04:20 PM
La Salla Francis J.,Sr. Executive Vice President,2021-07-16,Sale,49.41,"25,000","1,235,225","69,299",Jul 20 04:28 PM
